level,key,category,year,month,y_actual,yhat,yhat_lower,yhat_upper,is_forecast,method
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2019,3,70.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2019,4,93.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2019,5,81.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2019,6,82.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2019,7,101.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2019,8,61.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2019,9,63.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2019,10,54.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2019,11,97.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2019,12,82.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2020,1,97.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2020,2,103.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2020,3,61.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2020,4,28.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2020,5,65.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2020,6,67.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2020,7,65.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2020,8,64.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2020,9,65.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2020,10,63.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2020,11,98.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2020,12,105.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2021,1,93.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2021,2,61.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2021,3,89.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2021,4,72.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2021,5,42.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2021,6,55.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2021,7,57.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2021,8,83.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2021,9,54.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2021,10,81.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2021,11,60.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2021,12,81.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2022,1,74.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2022,2,72.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2022,3,75.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2022,4,71.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2022,5,87.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2022,6,64.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2022,7,74.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2022,8,63.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2022,9,70.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2022,10,80.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2022,11,73.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2022,12,84.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2023,1,95.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2023,2,73.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2023,3,98.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2023,4,65.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2023,5,72.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2023,6,93.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2023,7,59.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2023,8,80.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2023,9,57.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2023,10,99.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2023,11,89.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2023,12,83.0,,,,0,
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2024,1,,86.8,63.0,110.7,1,ets
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2024,2,,77.8,44.1,111.5,1,ets
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2024,3,,76.4,35.2,117.7,1,ets
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2024,4,,67.1,19.4,114.7,1,ets
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2024,5,,72.9,19.7,126.2,1,ets
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2024,6,,74.1,15.8,132.5,1,ets
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2024,7,,69.7,6.7,132.7,1,ets
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2024,8,,71.8,4.5,139.2,1,ets
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2024,9,,63.3,0.0,134.7,1,ets
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2024,10,,70.3,0.0,145.7,1,ets
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2024,11,,78.6,0.0,157.6,1,ets
district_category,Kalaburagi,MOTOR VEHICLE ACCIDENTS NON-FATAL,2024,12,,84.5,1.9,167.0,1,ets
district_category,Kalaburagi,CrPC,2016,1,132.0,,,,0,
district_category,Kalaburagi,CrPC,2016,2,85.0,,,,0,
district_category,Kalaburagi,CrPC,2016,3,74.0,,,,0,
district_category,Kalaburagi,CrPC,2016,4,69.0,,,,0,
district_category,Kalaburagi,CrPC,2016,5,72.0,,,,0,
district_category,Kalaburagi,CrPC,2016,6,184.0,,,,0,
district_category,Kalaburagi,CrPC,2016,7,118.0,,,,0,
district_category,Kalaburagi,CrPC,2016,8,479.0,,,,0,
district_category,Kalaburagi,CrPC,2016,9,679.0,,,,0,
district_category,Kalaburagi,CrPC,2016,10,67.0,,,,0,
district_category,Kalaburagi,CrPC,2016,11,119.0,,,,0,
district_category,Kalaburagi,CrPC,2016,12,49.0,,,,0,
district_category,Kalaburagi,CrPC,2017,1,75.0,,,,0,
district_category,Kalaburagi,CrPC,2017,2,140.0,,,,0,
district_category,Kalaburagi,CrPC,2017,3,105.0,,,,0,
district_category,Kalaburagi,CrPC,2017,4,565.0,,,,0,
district_category,Kalaburagi,CrPC,2017,5,179.0,,,,0,
district_category,Kalaburagi,CrPC,2017,6,712.0,,,,0,
district_category,Kalaburagi,CrPC,2017,7,239.0,,,,0,
district_category,Kalaburagi,CrPC,2017,8,231.0,,,,0,
district_category,Kalaburagi,CrPC,2017,9,91.0,,,,0,
district_category,Kalaburagi,CrPC,2017,10,112.0,,,,0,
district_category,Kalaburagi,CrPC,2017,11,184.0,,,,0,
district_category,Kalaburagi,CrPC,2017,12,76.0,,,,0,
district_category,Kalaburagi,CrPC,2018,1,88.0,,,,0,
district_category,Kalaburagi,CrPC,2018,2,91.0,,,,0,
district_category,Kalaburagi,CrPC,2018,3,503.0,,,,0,
district_category,Kalaburagi,CrPC,2018,4,777.0,,,,0,
district_category,Kalaburagi,CrPC,2018,5,54.0,,,,0,
district_category,Kalaburagi,CrPC,2018,6,63.0,,,,0,
district_category,Kalaburagi,CrPC,2018,7,11.0,,,,0,
district_category,Kalaburagi,CrPC,2018,8,4.0,,,,0,
district_category,Kalaburagi,CrPC,2018,9,1.0,,,,0,
district_category,Kalaburagi,CrPC,2018,10,2.0,,,,0,
district_category,Kalaburagi,CrPC,2018,11,0.0,,,,0,
district_category,Kalaburagi,CrPC,2018,12,0.0,,,,0,
district_category,Kalaburagi,CrPC,2019,1,1.0,,,,0,
district_category,Kalaburagi,CrPC,2019,2,0.0,,,,0,
district_category,Kalaburagi,CrPC,2019,3,0.0,,,,0,
district_category,Kalaburagi,CrPC,2019,4,0.0,,,,0,
district_category,Kalaburagi,CrPC,2019,5,0.0,,,,0,
district_category,Kalaburagi,CrPC,2019,6,0.0,,,,0,
district_category,Kalaburagi,CrPC,2019,7,1.0,,,,0,
district_category,Kalaburagi,CrPC,2019,8,0.0,,,,0,
district_category,Kalaburagi,CrPC,2019,9,0.0,,,,0,
district_category,Kalaburagi,CrPC,2019,10,0.0,,,,0,
district_category,Kalaburagi,CrPC,2019,11,0.0,,,,0,
district_category,Kalaburagi,CrPC,2019,12,0.0,,,,0,
district_category,Kalaburagi,CrPC,2020,1,0.0,,,,0,
district_category,Kalaburagi,CrPC,2020,2,0.0,,,,0,
district_category,Kalaburagi,CrPC,2020,3,0.0,,,,0,
district_category,Kalaburagi,CrPC,2020,4,0.0,,,,0,
district_category,Kalaburagi,CrPC,2020,5,0.0,,,,0,
district_category,Kalaburagi,CrPC,2020,6,0.0,,,,0,
district_category,Kalaburagi,CrPC,2020,7,0.0,,,,0,
district_category,Kalaburagi,CrPC,2020,8,0.0,,,,0,
district_category,Kalaburagi,CrPC,2020,9,0.0,,,,0,
district_category,Kalaburagi,CrPC,2020,10,0.0,,,,0,
district_category,Kalaburagi,CrPC,2020,11,0.0,,,,0,
district_category,Kalaburagi,CrPC,2020,12,0.0,,,,0,
district_category,Kalaburagi,CrPC,2021,1,0.0,,,,0,
district_category,Kalaburagi,CrPC,2021,2,0.0,,,,0,
district_category,Kalaburagi,CrPC,2021,3,0.0,,,,0,
district_category,Kalaburagi,CrPC,2021,4,0.0,,,,0,
district_category,Kalaburagi,CrPC,2021,5,0.0,,,,0,
district_category,Kalaburagi,CrPC,2021,6,1.0,,,,0,
district_category,Kalaburagi,CrPC,2021,7,0.0,,,,0,
district_category,Kalaburagi,CrPC,2021,8,0.0,,,,0,
district_category,Kalaburagi,CrPC,2021,9,0.0,,,,0,
district_category,Kalaburagi,CrPC,2021,10,0.0,,,,0,
district_category,Kalaburagi,CrPC,2021,11,0.0,,,,0,
district_category,Kalaburagi,CrPC,2021,12,0.0,,,,0,
district_category,Kalaburagi,CrPC,2022,1,0.0,,,,0,
district_category,Kalaburagi,CrPC,2022,2,0.0,,,,0,
district_category,Kalaburagi,CrPC,2022,3,0.0,,,,0,
district_category,Kalaburagi,CrPC,2022,4,0.0,,,,0,
district_category,Kalaburagi,CrPC,2022,5,0.0,,,,0,
district_category,Kalaburagi,CrPC,2022,6,0.0,,,,0,
district_category,Kalaburagi,CrPC,2022,7,0.0,,,,0,
district_category,Kalaburagi,CrPC,2022,8,0.0,,,,0,
district_category,Kalaburagi,CrPC,2022,9,0.0,,,,0,
district_category,Kalaburagi,CrPC,2022,10,0.0,,,,0,
district_category,Kalaburagi,CrPC,2022,11,0.0,,,,0,
district_category,Kalaburagi,CrPC,2022,12,0.0,,,,0,
district_category,Kalaburagi,CrPC,2023,1,1.0,,,,0,
district_category,Kalaburagi,CrPC,2023,2,0.0,,,,0,
district_category,Kalaburagi,CrPC,2023,3,2.0,,,,0,
district_category,Kalaburagi,CrPC,2023,4,0.0,,,,0,
district_category,Kalaburagi,CrPC,2023,5,0.0,,,,0,
district_category,Kalaburagi,CrPC,2023,6,1.0,,,,0,
district_category,Kalaburagi,CrPC,2023,7,0.0,,,,0,
district_category,Kalaburagi,CrPC,2023,8,0.0,,,,0,
district_category,Kalaburagi,CrPC,2023,9,0.0,,,,0,
district_category,Kalaburagi,CrPC,2023,10,0.0,,,,0,
district_category,Kalaburagi,CrPC,2023,11,0.0,,,,0,
district_category,Kalaburagi,CrPC,2023,12,0.0,,,,0,
district_category,Kalaburagi,CrPC,2024,1,,0.0,0.0,210.4,1,ets
district_category,Kalaburagi,CrPC,2024,2,,0.0,0.0,314.1,1,ets
district_category,Kalaburagi,CrPC,2024,3,,13.2,0.0,436.9,1,ets
district_category,Kalaburagi,CrPC,2024,4,,104.4,0.0,593.5,1,ets
district_category,Kalaburagi,CrPC,2024,5,,0.0,0.0,513.2,1,ets
district_category,Kalaburagi,CrPC,2024,6,,49.1,0.0,648.2,1,ets
district_category,Kalaburagi,CrPC,2024,7,,0.0,0.0,620.5,1,ets
district_category,Kalaburagi,CrPC,2024,8,,17.3,0.0,709.1,1,ets
district_category,Kalaburagi,CrPC,2024,9,,26.4,0.0,760.2,1,ets
district_category,Kalaburagi,CrPC,2024,10,,0.0,0.0,724.9,1,ets
district_category,Kalaburagi,CrPC,2024,11,,0.0,0.0,779.3,1,ets
district_category,Kalaburagi,CrPC,2024,12,,0.0,0.0,793.6,1,ets
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2016,1,63.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2016,2,29.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2016,3,36.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2016,4,30.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2016,5,51.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2016,6,110.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2016,7,140.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2016,8,89.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2016,9,36.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2016,10,67.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2016,11,27.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2016,12,26.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2017,1,30.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2017,2,44.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2017,3,59.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2017,4,50.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2017,5,31.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2017,6,66.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2017,7,53.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2017,8,47.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2017,9,32.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2017,10,48.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2017,11,75.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2017,12,33.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2018,1,39.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2018,2,34.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2018,3,31.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2018,4,50.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2018,5,10.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2018,6,36.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2018,7,78.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2018,8,53.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2018,9,33.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2018,10,53.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2018,11,70.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2018,12,59.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2019,1,69.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2019,2,70.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2019,3,30.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2019,4,38.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2019,5,29.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2019,6,38.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2019,7,88.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2019,8,67.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2019,9,37.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2019,10,28.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2019,11,38.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2019,12,55.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2020,1,82.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2020,2,62.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2020,3,65.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2020,4,30.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2020,5,13.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2020,6,14.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2020,7,30.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2020,8,81.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2020,9,119.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2020,10,79.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2020,11,51.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2020,12,46.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2021,1,64.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2021,2,76.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2021,3,54.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2021,4,46.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2021,5,30.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2021,6,42.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2021,7,74.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2021,8,56.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2021,9,68.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2021,10,52.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2021,11,74.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2021,12,37.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2022,1,71.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2022,2,69.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2022,3,63.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2022,4,35.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2022,5,94.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2022,6,71.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2022,7,94.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2022,8,70.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2022,9,60.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2022,10,40.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2022,11,63.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2022,12,65.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2023,1,32.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2023,2,61.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2023,3,61.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2023,4,48.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2023,5,39.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2023,6,86.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2023,7,86.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2023,8,99.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2023,9,71.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2023,10,90.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2023,11,59.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2023,12,58.0,,,,0,
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2024,1,,66.2,26.8,105.7,1,ets
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2024,2,,65.8,10.0,121.6,1,ets
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2024,3,,60.2,0.0,128.6,1,ets
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2024,4,,51.3,0.0,130.2,1,ets
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2024,5,,47.6,0.0,135.9,1,ets
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2024,6,,68.4,0.0,165.1,1,ets
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2024,7,,90.9,0.0,195.4,1,ets
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2024,8,,80.9,0.0,192.5,1,ets
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2024,9,,67.7,0.0,186.1,1,ets
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2024,10,,67.8,0.0,192.6,1,ets
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2024,11,,67.8,0.0,198.7,1,ets
district_category,Kalaburagi,KARNATAKA POLICE ACT 1963,2024,12,,58.0,0.0,194.7,1,ets
district_category,Kalaburagi,CASES OF HURT,2016,1,63.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2016,2,53.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2016,3,64.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2016,4,55.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2016,5,70.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2016,6,55.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2016,7,48.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2016,8,39.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2016,9,51.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2016,10,41.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2016,11,27.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2016,12,56.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2017,1,43.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2017,2,38.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2017,3,73.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2017,4,57.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2017,5,64.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2017,6,49.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2017,7,40.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2017,8,38.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2017,9,56.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2017,10,52.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2017,11,36.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2017,12,44.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2018,1,40.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2018,2,49.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2018,3,56.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2018,4,34.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2018,5,53.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2018,6,61.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2018,7,51.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2018,8,46.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2018,9,57.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2018,10,41.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2018,11,37.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2018,12,25.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2019,1,43.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2019,2,41.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2019,3,63.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2019,4,47.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2019,5,49.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2019,6,67.0,,,,0,
district_category,Kalaburagi,CASES OF HURT,2019,7,38.0,,,,0,
